,dyad_gameid,trial_num,turn_num,message_id,workerID,block,phrases,scene,tower,message_num,message,content,refExps,leftTarget,rightTarget,tower_pair,rep
2084,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,8.0,6,dd3b8d93-3b8d-dd5b-2e66-5ecb06f9f4e6,julia,2,"red, blue",0.0,0,3,"Left. Red, 2 square, 4th line. Blue, 4 and 5 square, base line",red blue,,L,Pi,L_Pi,3
2085,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,8.0,6,dd3b8d93-3b8d-dd5b-2e66-5ecb06f9f4e6,justin,2,"Red, Blue",0.0,0,3,"Left. Red, 2 square, 4th line. Blue, 4 and 5 square, base line",red blue,,L,Pi,L_Pi,3
2086,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,0,ecdd001e-6ad8-c64d-b8c5-ee78d214f218,julia,2,"red, blue",0.0,0,0,"Left. Red, 2 square, base line. Blue, 2 and 3 square, 3rd line",red blue,,Pi,L,Pi_L,3
2087,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,0,ecdd001e-6ad8-c64d-b8c5-ee78d214f218,justin,2,"Red, Blue",0.0,0,0,"Left. Red, 2 square, base line. Blue, 2 and 3 square, 3rd line",red blue,,Pi,L,Pi_L,3
2088,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,2,2826ef27-f190-cb53-b489-f5c7e22f6e82,julia,2,"red, blue",0.0,0,1,"Left. Red, 5 square, base line. Blue, 4 and 5 square, 3rd line",red blue,,Pi,L,Pi_L,3
2089,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,2,2826ef27-f190-cb53-b489-f5c7e22f6e82,justin,2,"Red, Blue",0.0,0,1,"Left. Red, 5 square, base line. Blue, 4 and 5 square, 3rd line",red blue,,Pi,L,Pi_L,3
2090,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,4,20fa5cd3-8f5a-5ade-c21d-3ead3e4c1362,julia,2,"red, blue",0.0,0,2,"Right. Red, 5 square, 2nd line. Blue, 2 and 3 square, base line",red blue,,Pi,L,Pi_L,3
2091,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,4,20fa5cd3-8f5a-5ade-c21d-3ead3e4c1362,justin,2,"Red, Blue",0.0,0,2,"Right. Red, 5 square, 2nd line. Blue, 2 and 3 square, base line",red blue,,Pi,L,Pi_L,3
2092,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,6,ae63ad3a-94d7-f681-d551-1e14e18d99ce,julia,2,"red, blue",0.0,0,3,"Right. Red, 5 square, 4th line. Blue, 4 and 5 square, base line",red blue,,Pi,L,Pi_L,3
2093,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,9.0,6,ae63ad3a-94d7-f681-d551-1e14e18d99ce,justin,2,"Red, Blue",0.0,0,3,"Right. Red, 5 square, 4th line. Blue, 4 and 5 square, base line",red blue,,Pi,L,Pi_L,3
2094,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,0,8625dcb0-3f79-dd31-beb7-78d62b021118,julia,2,"red, blue",0.0,0,0,"Right. Red, 5 square, 2nd line. Blue, 2 and 3 square, base line",red blue,,C,L,C_L,3
2095,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,0,8625dcb0-3f79-dd31-beb7-78d62b021118,justin,2,"Red, Blue",0.0,0,0,"Right. Red, 5 square, 2nd line. Blue, 2 and 3 square, base line",red blue,,C,L,C_L,3
2096,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,2,cc713ba6-4ca4-9e01-c621-8f7ffcd4fb19,julia,2,"red, blue",0.0,0,1,"Right. Red, 5 square, 4th line. Blue, 4 and 5 square, base line",red blue,,C,L,C_L,3
2097,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,2,cc713ba6-4ca4-9e01-c621-8f7ffcd4fb19,justin,2,"Red, Blue",0.0,0,1,"Right. Red, 5 square, 4th line. Blue, 4 and 5 square, base line",red blue,,C,L,C_L,3
2098,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,4,b57a5c03-cb85-eda6-db01-98ffde21c855,julia,2,"red, blue",0.0,0,2,"Left. Red, 3 square, 2nd line. Blue, 3 and 4 square, base line",red blue,,C,L,C_L,3
2099,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,4,b57a5c03-cb85-eda6-db01-98ffde21c855,justin,2,"Red, Blue",0.0,0,2,"Left. Red, 3 square, 2nd line. Blue, 3 and 4 square, base line",red blue,,C,L,C_L,3
2100,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,6,75fc1b10-b8d1-3539-0562-8912bdf2b5a1,julia,2,"red, blue",0.0,0,3,"Left. Red, 3 square, 2nd line. Blue, 3 and 4 square, base line",red blue,,C,L,C_L,3
2101,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,6,75fc1b10-b8d1-3539-0562-8912bdf2b5a1,justin,2,"Red, Blue",0.0,0,3,"Left. Red, 3 square, 2nd line. Blue, 3 and 4 square, base line",red blue,,C,L,C_L,3
2102,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,8,33251c76-d8ef-b5c9-e7a2-d2d0ca3c4050,julia,2,"red, blue",0.0,0,4,"Left. Red, 3 square, 4th line. Blue, 3 and 4 square, 6th line",red blue,,C,L,C_L,3
2103,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,10.0,8,33251c76-d8ef-b5c9-e7a2-d2d0ca3c4050,justin,2,"Red, Blue",0.0,0,4,"Left. Red, 3 square, 4th line. Blue, 3 and 4 square, 6th line",red blue,,C,L,C_L,3
2104,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,0,618a4763-2af5-95a3-697b-85380ff73f25,julia,2,"red, blue",0.0,0,0,"Left. Red, 2 square, base line. Blue, 2 and 3 square, 3rd line",red blue,,Pi,C,Pi_C,4
2105,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,0,618a4763-2af5-95a3-697b-85380ff73f25,justin,2,"Red, Blue",0.0,0,0,"Left. Red, 2 square, base line. Blue, 2 and 3 square, 3rd line",red blue,,Pi,C,Pi_C,4
2106,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,2,6282c33d-3665-b6a5-634d-a412816a5ea8,julia,2,"red, blue",0.0,0,1,"Left. Red, 5 square, base line. Blue, 4 and 5 square, 3rd line",red blue,,Pi,C,Pi_C,4
2107,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,2,6282c33d-3665-b6a5-634d-a412816a5ea8,justin,2,"Red, Blue",0.0,0,1,"Left. Red, 5 square, base line. Blue, 4 and 5 square, 3rd line",red blue,,Pi,C,Pi_C,4
2108,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,4,1a608f0d-7e41-32ad-86b0-915a8880f9fd,julia,2,"red, blue",0.0,0,2,"Right. Red, 4 square, 2nd line. Blue, 3 and 4 square, base line",red blue,,Pi,C,Pi_C,4
2109,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,4,1a608f0d-7e41-32ad-86b0-915a8880f9fd,justin,2,"Red, Blue",0.0,0,2,"Right. Red, 4 square, 2nd line. Blue, 3 and 4 square, base line",red blue,,Pi,C,Pi_C,4
2110,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,6,88662aba-1601-8cc6-db16-0641207417e7,julia,2,"red, blue",0.0,0,3,"Right. Red, 4 square, 4th line. Blue, 3 and 4 square, 6th line",red blue,,Pi,C,Pi_C,4
2111,4548-d4f8915b-8223-4cc4-b5b4-889e40eb849f,11.0,6,88662aba-1601-8cc6-db16-0641207417e7,justin,2,"Red, Blue",0.0,0,3,"Right. Red, 4 square, 4th line. Blue, 3 and 4 square, 6th line",red blue,,Pi,C,Pi_C,4
2112,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,0.0,0,1c141ab5-2c8a-ee2d-7091-0cca4fd0fda2,julia,2,"blue, red",0.0,0,0,Blue block bottom third from left. Red block left side of that block x2 (stacked 2 high),blue red,,C,Pi,C_Pi,1
2113,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,0.0,0,1c141ab5-2c8a-ee2d-7091-0cca4fd0fda2,justin,3,"Blue block, red block, x2",0.0,0,0,Blue block bottom third from left. Red block left side of that block x2 (stacked 2 high),blue block red block x2,,C,Pi,C_Pi,1
2114,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,0.0,2,fb910c6a-87b8-e8c8-748f-d1390c6d93b7,julia,2,one red each on 2nd and 5th,0.0,0,1,"Nope - red blocks were on top of blue (left side). Also, one red each on 2nd and 5th from the right",one red each on 2nd and 5th,,C,Pi,C_Pi,1
2115,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,0.0,2,fb910c6a-87b8-e8c8-748f-d1390c6d93b7,justin,3,"red blocks, one red each",0.0,0,1,"Nope - red blocks were on top of blue (left side). Also, one red each on 2nd and 5th from the right",red blocks one red each,,C,Pi,C_Pi,1
2116,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,0.0,4,9013cc05-9cd7-8bd2-8fbc-9bba8748cffa,julia,3,"two blue, one more red",0.0,0,2,"Two blue to make a box on right shape. One more red on top on left side.
",two blue one more red,,C,Pi,C_Pi,1
2117,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,0.0,4,9013cc05-9cd7-8bd2-8fbc-9bba8748cffa,justin,3,"two blue, one more red",0.0,0,2,"Two blue to make a box on right shape. One more red on top on left side.
",two blue one more red,,C,Pi,C_Pi,1
2118,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,0,60339ee9-a8b1-2cca-bcc0-cdcf8bebbe5b,julia,2,two blue,0.0,0,0,Two blue side by side 2nd space from left,two blue,,L,Pi,L_Pi,1
2119,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,0,60339ee9-a8b1-2cca-bcc0-cdcf8bebbe5b,justin,2,two blue,0.0,0,0,Two blue side by side 2nd space from left,two blue,,L,Pi,L_Pi,1
2120,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,2,9bb3aa4c-5147-a3fa-6b7a-00d8dec0efbf,julia,2,two red,0.0,0,1,Got it. Two red stacked *on top* of leftmost blue square,two red,,L,Pi,L_Pi,1
2121,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,2,9bb3aa4c-5147-a3fa-6b7a-00d8dec0efbf,justin,2,two red,0.0,0,1,Got it. Two red stacked *on top* of leftmost blue square,two red,,L,Pi,L_Pi,1
2122,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,4,ff9e16ef-3a0b-9373-567f-fb07cbc96874,julia,1,red,0.0,0,2,Got it. One red each on 2nd and 5th from right.,red,,L,Pi,L_Pi,1
2123,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,4,ff9e16ef-3a0b-9373-567f-fb07cbc96874,justin,2,one red each,0.0,0,2,Got it. One red each on 2nd and 5th from right.,one red each,,L,Pi,L_Pi,1
2124,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,6,2513be03-7e8f-ed3d-fde6-0dd454b3f5c1,julia,2,two blue,0.0,0,3,Got it. Two blue pieces *on top* of red to make an open box (four empty spots in the middle),two blue,,L,Pi,L_Pi,1
2125,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,1.0,6,2513be03-7e8f-ed3d-fde6-0dd454b3f5c1,justin,2,two blue pieces,0.0,0,3,Got it. Two blue pieces *on top* of red to make an open box (four empty spots in the middle),two blue pieces,,L,Pi,L_Pi,1
2126,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,2.0,0,d83dd24b-bcd8-d4e4-b8d0-56c18506b30c,julia,3,"two blue, one blue",0.0,0,0,Two blue side by side starting 2nd from left. One blue to cover 3rd and 4th from right,two blue one blue,,L,C,L_C,1
2127,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,2.0,0,d83dd24b-bcd8-d4e4-b8d0-56c18506b30c,justin,3,"two blue, one blue",0.0,0,0,Two blue side by side starting 2nd from left. One blue to cover 3rd and 4th from right,two blue one blue,,L,C,L_C,1
2128,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,2.0,2,7b59a1c0-bd08-b032-f9ad-520206ab5a91,julia,4,"two red, two red",0.0,0,1,Got it. Two red stacked on leftmost blue block (on top of) + two red on top of leftmost right blue,two red two red,,L,C,L_C,1
2129,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,2.0,2,7b59a1c0-bd08-b032-f9ad-520206ab5a91,justin,4,"two red, two red",0.0,0,1,Got it. Two red stacked on leftmost blue block (on top of) + two red on top of leftmost right blue,two red two red,,L,C,L_C,1
2130,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,2.0,4,158423a5-005b-a4e1-23ca-4739ce5e761b,julia,1,"blue, C",0.0,1,2,Got it. One blue on top of right red (to make a letter C.,blue c,,L,C,L_C,1
2131,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,2.0,4,158423a5-005b-a4e1-23ca-4739ce5e761b,justin,1,"one blue, letter C",0.0,1,2,Got it. One blue on top of right red (to make a letter C.,one blue letter c,,L,C,L_C,1
2132,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,3.0,0,da34effa-04cb-4dad-d98e-fec68fdeab3c,julia,2,red each on 2nd and 5th,0.0,0,0,"One red each on 2nd and 5th from left. 
",red each on 2nd and 5th,,Pi,L,Pi_L,2
2133,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,3.0,0,da34effa-04cb-4dad-d98e-fec68fdeab3c,justin,1,one red,0.0,0,0,"One red each on 2nd and 5th from left. 
",one red,,Pi,L,Pi_L,2
2134,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,3.0,2,1c00f946-df06-44a8-c3d7-df292368db81,julia,4,"two blues, two blues",0.0,0,1,Complete the open box with two blues (as before empty in middle) + two blues starting 2nd from right,two blues two blues,,Pi,L,Pi_L,2
2135,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,3.0,2,1c00f946-df06-44a8-c3d7-df292368db81,justin,4,"two blues, two blues",0.0,0,1,Complete the open box with two blues (as before empty in middle) + two blues starting 2nd from right,two blues two blues,,Pi,L,Pi_L,2
2136,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,3.0,4,4fd43443-e84b-60ec-5235-fb420e11f795,julia,2,"two reds, L",0.0,1,2,Two reds stacked upward on top of leftmost blue bottom row section (to make an L),two reds l,,Pi,L,Pi_L,2
2137,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,3.0,4,4fd43443-e84b-60ec-5235-fb420e11f795,justin,2,"two reds, an L",0.0,1,2,Two reds stacked upward on top of leftmost blue bottom row section (to make an L),two reds an l,,Pi,L,Pi_L,2
2138,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,4.0,0,100dcfdb-c413-b8e8-319c-7b43aae0a764,julia,3,"One red 2nd and 5th, blue",0.0,0,0,One red 2nd and 5th from left. One blue 3rd from right.,one red 2nd and 5th blue,,Pi,C,Pi_C,2
2139,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,4.0,0,100dcfdb-c413-b8e8-319c-7b43aae0a764,justin,3,"one red 2nd and 5th, one blue",0.0,0,0,One red 2nd and 5th from left. One blue 3rd from right.,one red 2nd and 5th one blue,,Pi,C,Pi_C,2
2140,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,4.0,2,3ad12632-c225-4484-0c44-5964acdb9ccc,julia,1,"blue, C",0.0,1,1,"Complete open box as before with blue and make another C on the right as before
",blue c,,Pi,C,Pi_C,2
2141,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,4.0,2,3ad12632-c225-4484-0c44-5964acdb9ccc,justin,1,"open box, blue, another C",0.0,2,1,"Complete open box as before with blue and make another C on the right as before
",open box blue another c,,Pi,C,Pi_C,2
2142,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,5.0,0,c8e8868f-e515-8377-2d66-1445bb61ef9d,julia,0,"C, L",0.0,2,0,Make a C starting 3rd from left and an L starting 2nd from right,c l,,C,L,C_L,2
2143,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,5.0,0,c8e8868f-e515-8377-2d66-1445bb61ef9d,justin,0,"a C, an L",0.0,2,0,Make a C starting 3rd from left and an L starting 2nd from right,a c an l,,C,L,C_L,2
2144,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,6.0,0,fc88e170-6200-12a7-f497-b5a65c1ed1f5,julia,0,"C, open box",0.0,2,0,C starting 3rd from left and open box starting 2nd from right,c open box,,C,Pi,C_Pi,2
2145,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,6.0,0,fc88e170-6200-12a7-f497-b5a65c1ed1f5,justin,0,"C, open box",0.0,2,0,C starting 3rd from left and open box starting 2nd from right,c open box,,C,Pi,C_Pi,2
2146,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,7.0,0,9e9e44c5-87b8-d77e-f397-1943a640ca97,julia,0,"L, open box",0.0,2,0,L starting 2nd from left and open box starting 2nd from right,l open box,,L,Pi,L_Pi,3
2147,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,7.0,0,9e9e44c5-87b8-d77e-f397-1943a640ca97,justin,0,"L, open box",0.0,2,0,L starting 2nd from left and open box starting 2nd from right,l open box,,L,Pi,L_Pi,3
2148,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,8.0,0,e55ef749-5e3f-afbf-fc06-d3deadb3a8a7,julia,0,"L, C",0.0,2,0,L 2nd from left C 3rd from right,l c,,L,C,L_C,3
2149,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,8.0,0,e55ef749-5e3f-afbf-fc06-d3deadb3a8a7,justin,0,"L, C",0.0,2,0,L 2nd from left C 3rd from right,l c,,L,C,L_C,3
2150,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,9.0,0,b83fb64a-6463-137f-35b5-92e56b3190f4,julia,0,"box, C",0.0,2,0,Box 2nd from left + C 3rd from right,box c,,Pi,C,Pi_C,3
2151,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,9.0,0,b83fb64a-6463-137f-35b5-92e56b3190f4,justin,0,"Box, C",0.0,2,0,Box 2nd from left + C 3rd from right,box c,,Pi,C,Pi_C,3
2152,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,10.0,0,39147d0e-bca1-e7cd-98a9-8ba60a2581e9,julia,0,"box, L",0.0,2,0,Box 2nd from left + L 2nd from right,box l,,Pi,L,Pi_L,3
2153,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,10.0,0,39147d0e-bca1-e7cd-98a9-8ba60a2581e9,justin,0,"Box, L",0.0,2,0,Box 2nd from left + L 2nd from right,box l,,Pi,L,Pi_L,3
2154,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,11.0,0,72280d9a-e2cd-8130-01e1-dd8c91a7859b,julia,0,"C, L",0.0,2,0,C 3rd from left + L 2nd from right,c l,,C,L,C_L,4
2155,4775-f8e92f00-dc0e-4a42-9216-2d1feab7e57c,11.0,0,72280d9a-e2cd-8130-01e1-dd8c91a7859b,justin,0,"C, L",0.0,2,0,C 3rd from left + L 2nd from right,c l,,C,L,C_L,4
2156,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,0,19b53b7f-b47a-5dce-cf70-9452ce8c037e,julia,1,B,0.0,0,0,B 2nd and 3rd from left wall,b,,L,Pi,L_Pi,1
2157,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,0,19b53b7f-b47a-5dce-cf70-9452ce8c037e,justin,1,B,0.0,0,0,B 2nd and 3rd from left wall,b,,L,Pi,L_Pi,1
2158,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,2,70c455a9-2a1b-c112-3033-1476f53fc3dd,julia,1,B,0.0,0,1,B 4th and 5th from left wall,b,,L,Pi,L_Pi,1
2159,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,2,70c455a9-2a1b-c112-3033-1476f53fc3dd,justin,1,B,0.0,0,1,B 4th and 5th from left wall,b,,L,Pi,L_Pi,1
2160,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,4,6d3f4b37-ed90-81c1-10b2-e6e5ec6e61bd,julia,1,R,0.0,0,2,R on top of 1st B placed (2nd from left wall),r,,L,Pi,L_Pi,1
2161,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,4,6d3f4b37-ed90-81c1-10b2-e6e5ec6e61bd,justin,1,R,0.0,0,2,R on top of 1st B placed (2nd from left wall),r,,L,Pi,L_Pi,1
2162,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,6,4598244b-f0bd-7405-650d-d400a27ee80d,julia,1,R,0.0,0,3,R on top of last R placed,r,,L,Pi,L_Pi,1
2163,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,6,4598244b-f0bd-7405-650d-d400a27ee80d,justin,1,R,0.0,0,3,R on top of last R placed,r,,L,Pi,L_Pi,1
2164,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,8,c1fa924e-e1bc-cfb2-6fed-6cc540b000a4,julia,1,R,0.0,0,4,R 2nd from right wall,r,,L,Pi,L_Pi,1
2165,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,8,c1fa924e-e1bc-cfb2-6fed-6cc540b000a4,justin,1,R,0.0,0,4,R 2nd from right wall,r,,L,Pi,L_Pi,1
2166,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,10,53e83663-9c14-940d-5b2d-81ccc602bd20,julia,1,R,0.0,0,5,R 5th from right wall,r,,L,Pi,L_Pi,1
2167,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,10,53e83663-9c14-940d-5b2d-81ccc602bd20,justin,1,R,0.0,0,5,R 5th from right wall,r,,L,Pi,L_Pi,1
2168,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,12,7e15aa2c-07b6-e28f-4e98-ce2517337a7c,julia,1,B,0.0,0,6,B on top of last R placed (4th and 5th from right wall),b,,L,Pi,L_Pi,1
2169,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,12,7e15aa2c-07b6-e28f-4e98-ce2517337a7c,justin,1,B,0.0,0,6,B on top of last R placed (4th and 5th from right wall),b,,L,Pi,L_Pi,1
2170,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,14,33e9e55e-4024-92a3-c334-f55802cee581,julia,1,B,0.0,0,7,B directly to the right of last B placed (2nd and 3rd from right wall),b,,L,Pi,L_Pi,1
2171,4909-705b801e-4ec3-4910-b180-bb7612d80f25,0.0,14,33e9e55e-4024-92a3-c334-f55802cee581,justin,1,B,0.0,0,7,B directly to the right of last B placed (2nd and 3rd from right wall),b,,L,Pi,L_Pi,1
2172,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,0,6f844392-62f9-dbb2-65dc-ac6cc329870a,julia,1,R,0.0,0,0,R 3rd from left wall,r,,C,Pi,C_Pi,1
2173,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,0,6f844392-62f9-dbb2-65dc-ac6cc329870a,justin,1,R,0.0,0,0,R 3rd from left wall,r,,C,Pi,C_Pi,1
2174,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,2,ac4ebce0-a02a-1b21-a2a7-d0fcc683ad33,julia,1,R,0.0,0,1,skip a space above then place another R vertical from last R,r,,C,Pi,C_Pi,1
2175,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,2,ac4ebce0-a02a-1b21-a2a7-d0fcc683ad33,justin,1,R,0.0,0,1,skip a space above then place another R vertical from last R,r,,C,Pi,C_Pi,1
2176,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,4,d2928f4b-e151-4a0d-b275-16ea63a6aae9,julia,1,R,0.0,0,2,"R bottom block = 3 from left, 4 from bottom",r,,C,Pi,C_Pi,1
2177,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,4,d2928f4b-e151-4a0d-b275-16ea63a6aae9,justin,1,R,0.0,0,2,"R bottom block = 3 from left, 4 from bottom",r,,C,Pi,C_Pi,1
2178,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,6,5ac5f4f0-771e-c087-952b-1ee109d5b64f,julia,1,R,0.0,0,3,R 2nd from right wall,r,,C,Pi,C_Pi,1
2179,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,6,5ac5f4f0-771e-c087-952b-1ee109d5b64f,justin,1,R,0.0,0,3,R 2nd from right wall,r,,C,Pi,C_Pi,1
2180,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,8,907d8532-2076-d932-919c-21edd47133e7,julia,1,R,0.0,0,4,R 5th from right wall,r,,C,Pi,C_Pi,1
2181,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,8,907d8532-2076-d932-919c-21edd47133e7,justin,1,R,0.0,0,4,R 5th from right wall,r,,C,Pi,C_Pi,1
2182,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,10,d26eeeba-53ff-6644-4741-ee56b5e2834d,julia,1,B,0.0,0,5,B on top of last R placed (4th and 5th from right wall),b,,C,Pi,C_Pi,1
2183,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,10,d26eeeba-53ff-6644-4741-ee56b5e2834d,justin,1,B,0.0,0,5,B on top of last R placed (4th and 5th from right wall),b,,C,Pi,C_Pi,1
2184,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,12,ebc16f69-7946-0978-65e9-675306389bd3,julia,1,B,0.0,0,6,B next to last B placed (2nd and 3rd from right wall),b,,C,Pi,C_Pi,1
2185,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,12,ebc16f69-7946-0978-65e9-675306389bd3,justin,1,B,0.0,0,6,B next to last B placed (2nd and 3rd from right wall),b,,C,Pi,C_Pi,1
2186,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,14,14dc01bc-0aa5-6583-22a5-a421858da7da,julia,1,B,0.0,0,7,"B 6 up from bottom, 3rd and 4th from left wall",b,,C,Pi,C_Pi,1
2187,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,14,14dc01bc-0aa5-6583-22a5-a421858da7da,justin,1,B,0.0,0,7,"B 6 up from bottom, 3rd and 4th from left wall",b,,C,Pi,C_Pi,1
2188,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,16,5c6be596-58f1-6c91-dd6d-47e490e0172f,julia,1,B,0.0,0,8,B 3rd and 4th from left wall,b,,C,Pi,C_Pi,1
2189,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,16,5c6be596-58f1-6c91-dd6d-47e490e0172f,justin,1,B,0.0,0,8,B 3rd and 4th from left wall,b,,C,Pi,C_Pi,1
2190,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,18,b7a02afd-30d6-863f-11c2-72d801267789,julia,1,R,0.0,0,9,"R on top of last B, 3rd from left wall",r,,C,Pi,C_Pi,1
2191,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,18,b7a02afd-30d6-863f-11c2-72d801267789,justin,1,R,0.0,0,9,"R on top of last B, 3rd from left wall",r,,C,Pi,C_Pi,1
2192,4909-705b801e-4ec3-4910-b180-bb7612d80f25,1.0,20,789a2829-8a66-3359-abe0-a1771c5e1698,julia,1,B,0.0,0,10,B on top of last R 3rd and 4th from left wall,b,,C,Pi,C_Pi,1
